subject_id,category,video_id,file_path,file_size_bytes,duration_seconds,fps,width,height,attire,time_of_recording,description,classes_raw,source_dataset,label
4,Fall,04,datasets\raw\GMDCSA24\extracted\ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76\Subject 4\Fall\04.mp4,4877049,4.721566666666667,29.862969212196518,1280,720,Full Shirt & Pant,Day (Lights Off),Walking then falling (forward) view 2,Falling (FW)[1.2 to 4],GMDCSA24,fall
4,Fall,05,datasets\raw\GMDCSA24\extracted\ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76\Subject 4\Fall\05.mp4,7685245,7.409633333333334,29.826037275798623,1280,720,Full Shirt & Pant,Day (Lights Off),Falling (RS) on the bed from sitting on the bed,Falling (SW)[2.7 to 7]; Sitting[0 to 2.4],GMDCSA24,fall
4,Fall,06,datasets\raw\GMDCSA24\extracted\ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76\Subject 4\Fall\06.mp4,6374205,6.1296333333333335,29.85496685500492,1280,720,Full Shirt & Pant,Day (Lights Off),Falling (LS) on the bed from sitting on the bed then falling (RS) to the floor,Falling (SW)[1.1 to 6]; Sitting[0 to 1],GMDCSA24,fall
4,Fall,07,datasets\raw\GMDCSA24\extracted\ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76\Subject 4\Fall\07.mp4,6413959,6.305033333333333,29.817447436175332,1280,720,Full Shirt & Pant,Day (Lights Off),Walking then falling (LS) on the floor,Falling (SW)[2.4 to 6]; Walking[0 to 1.6],GMDCSA24,fall
4,Fall,08,datasets\raw\GMDCSA24\extracted\ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76\Subject 4\Fall\08.mp4,6535767,6.257533333333333,29.883979842962617,1280,720,Full Shirt & Pant,Day (Lights Off),Falling backward on the bed from sitting on the bed,Falling (BW)[2.3 to 6]; Sitting[0 to 2.2],GMDCSA24,fall
4,Fall,09,datasets\raw\GMDCSA24\extracted\ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76\Subject 4\Fall\09.mp4,6249112,6.065733333333333,29.839755566790494,1280,720,Full Shirt & Pant,Day (Lights On),Falling backward on the bed from sitting on the bed,Falling (BW)[2.3 6]; Sitting[0 to 2],GMDCSA24,fall
4,Fall,10,datasets\raw\GMDCSA24\extracted\ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76\Subject 4\Fall\10.mp4,5303241,5.057566666666667,29.856254984280977,1280,720,Full Shirt & Pant,Day (Lights On),Reading a book while sitting on the chair then falling (FW) on the ground,Falling (FW)[2.2 to 5]; Reading[0 to 2.1]; Sitting[0 to 2.1],GMDCSA24,fall
4,Fall,11,datasets\raw\GMDCSA24\extracted\ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76\Subject 4\Fall\11.mp4,4788639,4.561466666666667,29.814971792698255,1280,720,Full Shirt & Pant,Day (Lights On),Walking then falling (FW: only waist to toe is visible after falling),Falling (FW)[1.2 to 4]; Walking[0 to 1],GMDCSA24,fall
4,Fall,12,datasets\raw\GMDCSA24\extracted\ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76\Subject 4\Fall\12.mp4,4851884,4.625333333333334,29.83568751801672,1280,720,T-Shirt & Pant,Day (Lights On),Falling (FW)to the floor from sitting on the bed,Falling (FW)[1.5 to 4]; Sitting[0 to 1.3],GMDCSA24,fall
4,Fall,13,datasets\raw\GMDCSA24\extracted\ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76\Subject 4\Fall\13.mp4,5212102,4.993366666666667,29.839587185666318,1280,720,T-Shirt & Pant,Day (Lights On),Falling (sideways) on the bed from sitting on the bed,Falling (SW)[0.3 to 5],GMDCSA24,fall
4,Fall,14,datasets\raw\GMDCSA24\extracted\ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76\Subject 4\Fall\14.mp4,5494513,5.2495666666666665,29.907230438067906,1280,720,T-Shirt & Pant,Day (Lights On),Falling (RS) on the bed from sitting on the bed then falling (LS) to the floor,Falling (SW)[0.8 to 5]; Sitting[0 to 0.8],GMDCSA24,fall
4,Fall,15,datasets\raw\GMDCSA24\extracted\ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76\Subject 4\Fall\15.mp4,5091720,4.849466666666666,29.90019521046988,1280,720,T-Shirt & Pant,Day (Lights On),Falling (FW) on the floor from sitting on the bed,Falling (FW); Sitting[0 to 1.7],GMDCSA24,fall
4,Fall,16,datasets\raw\GMDCSA24\extracted\ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76\Subject 4\Fall\16.mp4,7300320,7.1056333333333335,29.83548264522515,1280,720,T-Shirt & Pant,Day (Lights On),Walking then falling (FW) on the floor,Falling (FW)[3.2 to 7]; Walking[0 to 2.9],GMDCSA24,fall
4,Fall,17,datasets\raw\GMDCSA24\extracted\ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76\Subject 4\Fall\17.mp4,7109838,6.929433333333333,29.8725725528302,1280,720,T-Shirt & Pant,Day (Lights On),Falling (LS) on the bed from sitting on the bed,Falling (SW)[2.8 to 6]; Sitting[0 to 2.6],GMDCSA24,fall
